id,year,type,species,tl,sl,weight,d15N,d13C
MOO18_F044,2018,Fishes,Chaetodon ornatissimus,11.5,9.2,47.2,9.59548629752309,-13.9072367039759
MOO18_F045,2018,Fishes,Melichthys vidua,23.5,18.9,320.8,9.58077806838357,-12.337420269283
MOO18_F046,2018,Fishes,Acanthurus nigricans,17.6,14.9,153.8,6.52342750458277,-13.8707293450295
MOO18_F047,2018,Fishes,Acanthurus pyroferus,20.5,12.5,137.3,9.11501747896556,-14.6304770852643
MOO18_F049,2018,Fishes,Zanclus cornutus,15,12.1,101.2,11.0516009823352,-15.3931848816298
MOO18_F050,2018,Fishes,Acanthurus pyroferus,20.7,15,113.3,9.22483892320728,-11.9950404434888
MOO18_F052,2018,Fishes,Zebrasoma scopas,16.8,13.8,94.6,7.75793820369284,-14.9738435964353
MOO18_F053,2018,Fishes,Neoniphon sammara,20,16.4,132.2,11.146714197437401,-14.4982612447559
MOO18_F054,2018,Fishes,Chlorurus spilurus,18.5,15,155.5,5.69584447833265,-9.04090442496557
MOO18_F055,2018,Fishes,Melichthys vidua,18,14.5,165,8.16192423072489,-12.9580453713708
MOO18_F056,2018,Fishes,Sargocentron microstoma,18.6,15.7,100.9,10.4750384000662,-13.052767167556
MOO18_F058,2018,Fishes,Sargocentron microstoma,17.5,15,76.8,11.1222004822049,-12.4281953239604
MOO18_F061,2018,Fishes,Melichthys niger,21,15,203.4,9.09834815260744,-14.3986060216861
MOO18_F062,2018,Fishes,Chaetodon ornatissimus,13.8,12,83.1,9.9622114774017,-13.4878954187813
MOO18_F064,2018,Fishes,Chaetodon ornatissimus,14.1,12,93,9.29739952029556,-14.0690531057921
MOO18_F065,2018,Fishes,Chaetodon quadrimaculatus,11.7,9.8,42.2,10.3024618448292,-13.2935183995265
MOO18_F066,2018,Fishes,Naso lituratus,22,18,225.4,6.31653174802024,-10.6245344549355
MOO18_F067,2018,Fishes,Acanthurus guttatus,19.8,16.5,206.9,6.85485293452654,-9.53523379880664
MOO18_F068,2018,Fishes,Cantherhines sandwichiensis,14.5,13,66.1,8.74338955604044,-16.1055717237721
MOO18_F069,2018,Fishes,Melichthys vidua,22.5,18,310,9.82689576931815,-14.000971814784
MOO18_F070,2018,Fishes,Cephalopholis argus,21,18.3,154.2,11.2800688083024,-13.1751161542951
MOO18_F072,2018,Fishes,Zanclus cornutus,17,14,127,9.38957108956986,-13.1109816047947
MOO18_F074,2018,Fishes,Zanclus cornutus,14.6,12.5,76.4,9.48076211023486,-14.8347209582884
MOO18_F075,2018,Fishes,Acanthurus triostegus,15.5,12,71.3,7.73538558567892,-14.0187321515687
MOO18_F076,2018,Fishes,Epinephelus hexagonatus,18.2,15.9,96,11.4859840162556,-15.941781951202
MOO18_F077,2018,Fishes,Chaetodon reticulatus,11.8,9.2,53.5,9.32387433274669,-13.6230713154205
MOO18_F079,2018,Fishes,Acanthurus lineatus,16,12,70.8,6.15017057788801,-12.3889656585135
MOO18_F080,2018,Fishes,Paracirrhites hemistictus,16.2,14.1,93.7,11.5443161897434,-14.654208989866
MOO18_F082,2018,Fishes,Chaetodon auriga,19,15,130.5,11.9291838807301,-16.2149081354829
MOO18_F083,2018,Fishes,Paracirrhites hemistictus,21,18,174.6,11.4163601781945,-13.981374247089
MOO18_F084,2018,Fishes,Zanclus cornutus,17,12.5,98.1,8.67430283695672,-16.1574347701205
MOO18_F085,2018,Fishes,Melichthys niger,22.4,19.2,204.1,9.37606158779484,-13.526541924652
MOO18_F087,2018,Fishes,Paracirrhites hemistictus,20.2,17,142.3,11.5333199700009,-16.0414971193033
MOO18_F089,2018,Fishes,Melichthys vidua,18,15,160,9.57499319949966,-15.6471109225061
MOO18_F090,2018,Fishes,Lutjanus fulvus,23.9,18.2,207.9,10.783577714832,-13.9229099616341
MOO18_F091,2018,Fishes,Sargocentron tiere,22.1,18.3,163.2,11.1734436875198,-16.0841066832788
MOO18_F093,2018,Fishes,Parupeneus insularis,18.7,14.8,93.3,10.2477619164712,-15.1714692781276
MOO18_F095,2018,Fishes,Acanthurus achilles,21,15,163.8,7.40973756657181,-12.2452822451075
MOO18_F096,2018,Fishes,Naso lituratus,32.3,18.9,292,7.53669392178041,-9.82644629942439
MOO18_F097,2018,Fishes,Acanthurus olivaceus,23,18,154.4,7.10284307012266,-13.9764196466267
MOO18_F098,2018,Fishes,Acanthurus lineatus,22,16.8,192.3,6.68398706356829,-12.0411527060617
MOO18_F099,2018,Fishes,Chlorurus spilurus,23.7,18.9,250.9,6.71197744109459,-11.4079547669829
MOO18_F100,2018,Fishes,Acanthurus achilles,21.5,16,211.6,7.42273309899473,-12.5712949555252
MOO18_F101,2018,Fishes,Acanthurus guttatus,16.1,12.6,126.6,8.00253377632537,-12.8101066978069
MOO18_F102,2018,Fishes,Acanthurus lineatus,19.5,14.5,130,6.49505201526572,-12.5782313961724
MOO18_F104,2018,Fishes,Aulostomus chinensis,42.5,40.3,122.3,9.96985745388862,-14.6680818711604
MOO18_F105,2018,Fishes,Cheilodipterus macrodon,21.6,15.9,120.7,12.1121209909913,-15.1001230314709
MOO18_F106,2018,Fishes,Heniochus chrysostomus,13.5,10.8,55.5,10.0408330540446,-12.2908645693604
MOO18_F108,2018,Fishes,Heniochus chrysostomus,11.5,10.4,40.9,9.60698220238686,-10.609273172464
MOO18_F109,2018,Fishes,Ostracion cubicum,24.4,19.5,306.6,8.72728462298866,-10.6726920583811
MOO18_F110,2018,Fishes,Parupeneus multifasciatus,17.1,12.8,68.7,8.98419630242654,-12.984508634079
MOO18_F111,2018,Fishes,Chaetodon lunulatus,11.5,10.5,41.9,9.81091209579281,-10.0959765645722
MOO18_F112,2018,Fishes,Chaetodon vagabundus,15,12.4,81.6,10.3837151787419,-11.6269481074155
MOO18_F113,2018,Fishes,Myripristis kuntee,14.2,10.3,42.2,10.3697199899787,-15.814576418131
MOO18_F114,2018,Fishes,Melichthys vidua,22.2,18.6,301.9,7.40773825389135,-10.8897035586288
MOO18_F115,2018,Fishes,Myripristis kuntee,13.9,9.9,43.1,9.81491072115371,-15.1060685520256
MOO18_F116,2018,Fishes,Chaetodon ephippium,19.4,15.8,144.8,9.79791656336988,-15.6778294453722
MOO18_F117,2018,Fishes,Dascyllus flavicaudus,10.1,8.9,23.1,9.39105643289821,-13.0538730405509
MOO18_F118,2018,Fishes,Neoniphon sammara,14.1,10.3,35.2,10.0038457694563,-12.6376866017197
MOO18_F119,2018,Fishes,Chaetodon lunulatus,11.3,9.4,27.9,9.03217980675735,-11.5833476233474
MOO18_F120,2018,Fishes,Dascyllus flavicaudus,10.2,8.2,31.4,9.59998460800528,-12.2631188067717
MOO18_F123,2018,Fishes,Naso lituratus,19.5,15.5,117.3,7.39274340878798,-12.7001145675444
MOO18_F124,2018,Fishes,Paracirrhites hemistictus,18.4,14.7,102.9,11.0114993604033,-13.3739402304139
MOO18_F125,2018,Fishes,Acanthurus olivaceus,18,12.4,101.2,4.56371596595057,-9.06641058851127
MOO18_F126,2018,Fishes,Parupeneus multifasciatus,22.7,18,177.4,10.7545876809654,-14.6205177067225
MOO18_F127,2018,Fishes,Chaetodon reticulatus,12.2,10.5,56.4,10.2587581362137,-13.5929335708465
MOO18_F130,2018,Fishes,Cephalopholis urodeta,19.1,16,92.4,12.1964500986542,-15.7812686157854
MOO18_F131,2018,Fishes,Scarus psittacus,21.7,16.2,182.2,6.09279309640918,-11.9343952621476
MOO18_F132,2018,Fishes,Halichoeres hortulanus,25.6,19.2,174.8,9.07777867187782,-9.38651822594461
MOO18_F133,2018,Fishes,Scarus globiceps,19.6,16.9,137,5.01033676305908,-7.44303530965914
MOO18_F134,2018,Fishes,Chaetodon ephippium,19,14.4,146.2,9.91381407035466,-13.2784956183822
MOO18_F135,2018,Fishes,Coris aygula,19.7,15.9,107.3,7.49150625710672,-9.7934568871163
MOO18_F137,2018,Fishes,Abudefduf septemfasciatus,18.4,14.9,158.6,8.64878676096488,-12.9938390179567
MOO18_F138,2018,Fishes,Cheilinus trilobatus,19.6,15.4,90.5,9.42097220060817,-10.9000093056718
MOO18_F139,2018,Fishes,Halichoeres trimaculatus,16.6,13.3,63.7,8.76850543377779,-8.68389753264079
MOO18_F140,2018,Fishes,Halichoeres trimaculatus,14,12,132.2,8.58202217872929,-8.93641761262306
MOO18_F141,2018,Fishes,Halichoeres hortulanus,16.4,13.3,57.8,9.32205153306808,-10.4891041266018
MOO18_F142,2018,Fishes,Heniochus chrysostomus,12.5,11.1,70.2,10.7357096884955,-11.4057027811643
MOO18_F143,2018,Fishes,Parupeneus multifasciatus,29.8,23.5,370,11.6451085699652,-13.4887917493457
MOO18_F144,2018,Fishes,Acanthurus lineatus,25.2,18.3,216.2,7.50517842384617,-12.2758788745582
MOO18_F146,2018,Fishes,Paracirrhites hemistictus,19.6,16.1,135.2,11.5998792076064,-13.3040892187388
MOO18_F147,2018,Fishes,Sufflamen bursa,12.5,9.7,45.7,10.4999396081145,-13.9540050750988
MOO18_F150,2018,Fishes,Sargocentron tiere,27.5,19.2,328.2,12.247525183510101,-17.6292891199556
MOO18_F152,2018,Fishes,Sufflamen bursa,11.8,9,36.6,10.0158891981894,-14.4221815430542
MOO18_F154,2018,Fishes,Thalassoma quinquevittatum,7.4,6.4,7,9.99664266101541,-15.0078959850322
MOO18_F155,2018,Fishes,Arothron meleagris,19.4,14,254.7,9.57995513119916,-15.560028148718
MOO18_F157,2018,Fishes,Epinephelus hexagonatus,22.3,17.9,182.4,11.7105467963566,-15.3713747618415
MOO18_F158,2018,Fishes,Naso lituratus,21,15.7,168.9,6.96723770983397,-10.8190006251189
MOO18_F159,2018,Fishes,Epinephelus hexagonatus,15.2,13,45.9,10.3748371164837,-14.8212180262905
MOO18_F160,2018,Fishes,Arothron meleagris,22.7,18.1,408.8,9.5568592865904,-14.9753014208075
MOO18_F162,2018,Fishes,Acanthurus guttatus,16.5,13.2,114.7,7.92282828052113,-11.7622675595016
MOO18_F163,2018,Fishes,Balistapus undulatus,18.3,14.2,145.2,11.4112631433015,-14.1130270399529
MOO18_F166,2018,Fishes,Neoniphon argenteus,18,13.9,68.3,9.73104044801475,-10.33304530395
MOO18_F167,2018,Fishes,Pygoplites diacanthus,17,13.6,119.3,12.1638027468034,-14.7056554804028
MOO18_F168,2018,Fishes,Forcipiger flavissimus,15.6,12.9,42.6,11.4728520622582,-14.4103289742452
MOO18_F169,2018,Fishes,Pygoplites diacanthus,19,16.1,176.6,12.3774393094344,-14.6592329192342
MOO18_F173,2018,Fishes,Lutjanus fulvus,17.3,13.1,75.8,11.3977905672798,-18.99628538926
MOO18_F174,2018,Fishes,Acanthurus pyroferus,15.2,10.8,61.7,7.81793465292304,-13.7880691117728
MOO18_F175,2018,Fishes,Lutjanus fulvus,18.1,13.9,80.5,11.5767833629976,-19.155307354114
MOO18_F177,2018,Fishes,Cheilinus chlorourus,16.6,12.5,77.1,10.7491822645173,-13.2398878043567
MOO18_F178,2018,Fishes,Sufflamen bursa,17.4,13.4,113.8,10.3065119095162,-11.6180613056588
MOO18_F179,2018,Fishes,Pterois radiata,13.1,9.9,30.5,11.1350753348552,-12.6433085076371
MOO18_F180,2018,Fishes,Abudefduf sexfasciatus,16.5,12.8,76.3,10.4778060903644,-15.6825046930777
MOO18_F181,2018,Fishes,Forcipiger flavissimus,15,12.2,43.3,11.5132697903235,-11.7089309998611
MOO18_F182,2018,Fishes,Monotaxis grandoculis,16.2,11.4,63.2,9.73285730657145,-11.1518549225979
MOO18_F183,2018,Fishes,Dascyllus trimaculatus,12.4,10.2,46.7,9.91218251566527,-16.687818865603
MOO18_F184,2018,Fishes,Neoniphon sammara,17,13.5,50.2,10.7414377643477,-13.8650009135834
MOO18_F185,2018,Fishes,Myripristis kuntee,15.2,10.7,56.1,10.738465523313,-16.797490826637
MOO18_F186,2018,Fishes,Diodon hystrix,34,27.5,849.1,11.3269692481845,-11.7930900821571
MOO18_F188,2018,Fishes,Aulostomus chinensis,49.9,44.7,197.1,9.86958039416784,-14.5408173221173
MOO18_F190,2018,Fishes,Mulloidichthys flavolineatus,22.2,16.2,113.4,7.58095479744561,-9.3506658688591
MOO18_F193,2018,Fishes,Halichoeres hortulanus,26.1,20,249.8,8.69356369143655,-10.1499867380169
MOO18_F195,2018,Fishes,Halichoeres hortulanus,21.2,19,158.2,8.59647048430288,-10.3969956592647
MOO18_F196,2018,Fishes,Epibulus insidiator,26.4,18.2,243.1,10.5254549158259,-14.7038432101409
MOO18_F197,2018,Fishes,Monotaxis grandoculis,20.1,15.4,116.1,8.08128203828749,-8.93272677410787
MOO18_F198,2018,Fishes,Rhinecanthus aculeatus,20.5,18.5,201.5,8.12091191875021,-9.96917620766352
MOO18_F199,2018,Fishes,Gomphosus varius,22.4,18.3,94.2,8.73715655994554,-12.1655795353987
MOO18_F200,2018,Fishes,Stegastes nigricans,12,9.8,49.1,8.32698729715637,-14.1021294779813
MOO18_F201,2018,Fishes,Myripristis berndti,21.2,17.4,163.4,10.8068270671112,-18.9444923701226
MOO18_F203,2018,Fishes,Valenciennea strigata,15.2,11,27.3,5.84615678018993,-8.57308178477111
MOO18_F204,2018,Fishes,Thalassoma hardwicke,17.4,12.5,67.6,8.94723218394104,-12.9734750886368
MOO18_F205,2018,Fishes,Canthigaster valentini,8.9,6.8,16.8,8.20149646772901,-11.657856479016
MOO18_F206,2018,Fishes,Parapercis millepunctata,14.5,12.2,26.7,8.96698677244997,-10.2611245415841
MOO18_F207,2018,Fishes,Parapercis millepunctata,14.3,12.1,21.2,8.88204204186158,-11.3343923546957
MOO18_F209,2018,Fishes,Acanthurus guttatus,17.5,14,169.5,6.31888418282818,-8.55082034907705
MOO18_F210,2018,Fishes,Centropyge loriculus,6.4,4.9,7.9,9.25441603525487,-17.0568387130838
MOO18_F212,2018,Fishes,Acanthurus nigricans,14.9,12,81.5,7.60787108303573,-15.4365505307088
MOO18_F213,2018,Fishes,Coris gaimard,22.2,18.8,237.4,11.3316110169686,-14.2841477636349
MOO18_F214,2018,Fishes,Acanthurus nigricans,18.4,14.1,121.1,7.24438665447145,-14.1060941172201
MOO18_F215,2018,Fishes,Mirolabrichthys pascalus,13,8.4,17.4,9.08057565637631,-18.2863980602708
MOO18_F216,2018,Fishes,Chaetodon lunula,16.9,14,133.2,10.1512743535602,-15.6314203548406
MOO18_F217,2018,Fishes,Chaetodon reticulatus,12.3,10.9,59.1,9.68012741762227,-14.21094793122
MOO18_F218,2018,Fishes,Paracirrhites forsteri,17.4,13.5,81.8,12.2985981244807,-16.6918287379334
MOO18_F219,2018,Fishes,Monotaxis grandoculis,24.2,19.5,240.1,11.416555747557,-13.5719331779756
MOO18_F220,2018,Fishes,Epibulus insidiator,30,22,279.6,12.0812976508825,-16.8857093751407
MOO18_F221,2018,Fishes,Paracirrhites hemistictus,18.9,14.6,132.2,11.2209853213186,-13.8775919376544
MOO18_F222,2018,Fishes,Gomphosus varius,23.4,19.4,131.3,10.2362190841486,-15.040875760898
MOO18_F224,2018,Fishes,Hemigymnus fasciatus,19.5,17.8,151.2,10.6550163605379,-15.262453631992
MOO18_F225,2018,Fishes,Anampses caeruleopunctatus,14.8,12.3,41.6,8.52744717812632,-12.9240157424105
MOO18_F226,2018,Fishes,Cephalopholis urodeta,17,13.4,73.9,11.3819852176664,-15.9202629368024
MOO18_F227,2018,Fishes,Cephalopholis urodeta,16,13.2,67.6,11.7592978581869,-16.5662019985185
MOO18_F228,2018,Fishes,Hemigymnus fasciatus,14.5,12,39.9,10.1542375418365,-15.3445561467278
MOO18_F229,2018,Fishes,Zanclus cornutus,16.1,12.4,104.7,10.2954828496754,-14.4275798676913
MOO18_F231,2018,Fishes,Sargocentron spiniferum,21.2,16.5,142.7,9.63963051117897,-11.5757539642803
MOO18_F232,2018,Fishes,Acanthurus nigrofuscus,12.1,7.5,26.6,6.58063248057147,-14.0704833879371
MOO18_F233,2018,Fishes,Myripristis kuntee,17.5,12.6,72.5,10.458458204874,-15.6699986448971
MOO18_F235,2018,Fishes,Neoniphon sammara,18.1,14.1,70.1,9.36504173090487,-10.9644364449227
MOO18_F236,2018,Fishes,Myripristis kuntee,17.8,12.7,85.3,10.3893171450928,-15.8332144874441
MOO18_F237,2018,Fishes,Neoniphon sammara,18.9,15.2,103.7,9.97150759812896,-11.4699109633559
MOO18_F238,2018,Fishes,Myripristis violacea,17,12.5,98.5,10.4880900876374,-16.3634186789905
MOO18_F240,2018,Fishes,Neoniphon sammara,17.4,13.1,66.2,8.88204204186158,-11.1642522036771
MOO18_F241,2018,Fishes,Parupeneus multifasciatus,21.4,15.9,107.3,9.32059390675978,-12.0297907626382
MOO18_F243,2018,Fishes,Parupeneus multifasciatus,22,19,132.6,9.98434808065976,-13.0090858179198
MOO18_F244,2018,Fishes,Mulloidichthys flavolineatus,25.3,18.4,147.5,9.72161205349102,-12.4076601678074
MOO18_F245,2018,Fishes,Gnathodentex aureolineatus,21.7,16.8,136.3,9.31763071848344,-9.03651112901976
MOO18_F247,2018,Fishes,Epibulus insidiator,23.8,17.3,183.4,10.2055994719598,-12.4363465886187
MOO18_F248,2018,Fishes,Thalassoma hardwicke,19.7,14.5,103.9,8.45336747121784,-11.1612846429035
MOO18_F250,2018,Fishes,Ctenochaetus striatus,19,16.8,99.6,6.73965691806834,-12.3641359431282
MOO18_F251,2018,Fishes,Naso lituratus,35,20,253.1,6.74459556519558,-13.3711282322966
MOO18_F253,2018,Fishes,Sufflamen bursa,16,13,76.7,10.8337953865437,-14.7114765150306
MOO18_F254,2018,Fishes,Chaetodon ornatissimus,12.6,10.2,69.9,9.69296790015307,-13.6283168326736
MOO18_F256,2018,Fishes,Chaetodon ornatissimus,15,12,86.5,9.83717639626825,-13.8914405545978
MOO18_F259,2018,Fishes,Melichthys vidua,20.5,16.2,282.6,9.20009091685532,-13.2603392967496
MOO18_F260,2018,Fishes,Melichthys niger,23.9,18.7,342.8,9.09242840948166,-13.0476641079763
MOO18_F262,2018,Fishes,Coris gaimard,21.5,17.6,117.4,11.2516049335075,-14.7371953750683
MOO18_F263,2018,Fishes,Melichthys vidua,17.6,13.4,158.9,9.87174692615887,-16.3911159128772
MOO18_F265,2018,Fishes,Paracirrhites hemistictus,22.1,17.4,171.7,10.7774948092932,-13.6035871595604
MOO18_F270,2018,Fishes,Gomphosus varius,21.2,16.8,111.2,10.7656420561879,-15.0309838916528
MOO18_F271,2018,Fishes,Paracirrhites hemistictus,21.5,18.5,157.1,10.6688445724941,-12.9259941162595
MOO18_F274,2018,Fishes,Zanclus cornutus,16,13,96.9,9.88755059696601,-14.0051970509184
MOO18_F276,2018,Fishes,Forcipiger flavissimus,17.6,14.2,55.1,9.33738530699237,-11.6222457497331
MOO18_F277,2018,Fishes,Chaetodon vagabundus,14.9,11.9,74.2,10.0959615057352,-10.1810004006974
MOO18_F278,2018,Fishes,Chaetodon ornatissimus,15,12.5,103.9,9.18329951662273,-10.112746502905
MOO18_F279,2018,Fishes,Gnathodentex aureolineatus,22.6,16.6,161.8,9.3275080127379,-9.2917213555477
MOO18_F280,2018,Fishes,Acanthurus pyroferus,22,14.3,136.4,7.66022074258438,-11.1187496051489
MOO18_F281,2018,Fishes,Zebrasoma scopas,17.5,14,121.7,5.84477405861391,-12.8923617608256
MOO18_F282,2018,Fishes,Melichthys vidua,22.5,17.9,296.7,9.6317286757754,-14.2426019128048
MOO18_F284,2018,Fishes,Halichoeres hortulanus,24.1,20.3,185.2,8.74474765172453,-10.2888217754708
MOO18_F285,2018,Fishes,Parupeneus multifasciatus,17.4,12.9,67.3,8.89191933611604,-12.9487454155236
MOO18_F286,2018,Fishes,Zebrasoma scopas,17.5,14,125.9,6.18554071039291,-11.9803314164118
MOO18_F287,2018,Fishes,Parupeneus multifasciatus,21.7,16.5,117.1,8.72005441608837,-11.6776402175066
MOO18_F288,2018,Fishes,Chaetodon lunulatus,12,10,43.98,10.058427787568201,-9.87435245409404
MOO18_F289,2018,Fishes,Halichoeres hortulanus,20,17,107.6,8.52843490755177,-10.8813447432624
MOO18_F292,2018,Fishes,Sargocentron caudimaculatum,18,13.7,89.4,10.5997035127129,-12.5629625149581
MOO18_F293,2018,Fishes,Acanthurus olivaceus,29,20,299.3,7.37773012690672,-15.5819610086142
MOO18_F294,2018,Fishes,Chaetodon ephippium,18.2,14.6,101.5,10.3330165678423,-18.6118405584401
MOO18_F295,2018,Fishes,Acanthurus nigricans,27,23,116.5,7.34019640873975,-16.4801427360847
MOO18_F297,2018,Fishes,Acanthurus pyroferus,15.5,10.8,59.7,7.67306122511519,-15.4869990638597
MOO18_F298,2018,Fishes,Acanthurus nigricans,17.1,13.8,134.1,6.85423353142012,-16.2763702296321
MOO18_F299,2018,Fishes,Naso lituratus,19.5,14,112.5,7.31155225540181,-12.5115247948827
MOO18_F300,2018,Fishes,Chaetodon reticulatus,11.9,9.7,48.3,9.84507823167182,-13.7351490205225
MOO18_F301,2018,Fishes,Chaetodon reticulatus,10.4,7.5,31.2,9.57048945139772,-15.0547243778414
MOO18_F302,2018,Fishes,Chaetodon ornatissimus,12.5,10.5,58.7,9.72161205349102,-13.5412683833152
MOO18_F303,2018,Fishes,Cephalopholis urodeta,18.5,16,97.5,11.8472057770517,-15.887619768293
MOO18_F304,2018,Fishes,Paracirrhites hemistictus,18.1,14,103.1,10.3636361800312,-13.0704154072404
MOO18_F305,2018,Fishes,Melichthys niger,20.2,16.5,220.7,9.87964876156244,-15.1209999017847
MOO18_F306,2018,Fishes,Paracirrhites hemistictus,20.9,16.5,168.4,10.6666179230256,-12.0391708658768
MOO18_F307,2018,Fishes,Epibulus insidiator,26.5,23,212.7,11.7252539873241,-16.2476084985339
MOO18_F313,2018,Fishes,Cephalopholis urodeta,18.1,14.2,89.6,11.3313893892754,-16.5617301678422
MOO18_F314,2018,Fishes,Gomphosus varius,19.2,15.6,66.5,11.3833715189671,-15.3557804153243
MOO18_F316,2018,Fishes,Chaetodon quadrimaculatus,11,8.8,42.9,10.4896787508057,-13.4660957990123
MOO18_F317,2018,Fishes,Chlorurus spilurus,23.7,18.2,293.2,6.71397675377504,-11.1285153009105
MOO18_F318,2018,Fishes,Chaetodon ornatissimus,13.4,11,80.8,10.2837495447193,-13.2332295772853
MOO18_F320,2018,Fishes,Chaetodon reticulatus,11.5,9,53.6,9.38305918217641,-14.057675094208
MOO18_F321,2018,Fishes,Chaetodon reticulatus,12.1,10,55.5,9.36706468073281,-13.8168815117414
MOO18_F322,2018,Fishes,Sargocentron spiniferum,23.1,18.5,212,12.266068067386,-14.9237392550138
MOO18_F323,2018,Fishes,Sargocentron spiniferum,26,22,348.4,12.2600701293446,-15.0703954286972
MOO18_F324,2018,Fishes,Sargocentron spiniferum,28.5,19.8,413.1,12.6859237302806,-15.5985558379758
MOO18_F327,2018,Fishes,Melichthys niger,24,17.2,289.6,9.68295608424398,-14.3767513639786
MOO18_F330,2018,Fishes,Epinephelus hexagonatus,18,15,102.6,10.4976760015275,-14.6254723071848
MOO18_F331,2018,Fishes,Cantherhines sandwichiensis,16.1,12.5,77.8,9.13414475346033,-16.3863373114777
MOO18_F332,2018,Fishes,Parupeneus multifasciatus,13.9,10.5,33.6,9.55100144733425,-17.3158203582006
MOO18_F333,2018,Fishes,Gomphosus varius,18.5,16,76,9.7509327153793,-15.1754329584974
MOO18_F334,2018,Fishes,Arothron meleagris,21.2,16.5,305.2,9.81591037749394,-16.1950897336338
MOO18_F335,2018,Fishes,Monotaxis grandoculis,36.5,28,784.1,11.6832684210347,-14.9673397390819
MOO18_F336,2018,Fishes,Cephalopholis argus,21,18,187.3,11.6392835420648,-14.4728706129467
MOO18_F338,2018,Fishes,Sargocentron tiere,21,17.5,144.8,11.8867413097204,-15.8321799624007
MOO18_F339,2018,Fishes,Cephalopholis urodeta,17.6,14.1,87.9,12.1175853634158,-16.7046154722478
MOO18_F340,2018,Fishes,Epinephelus hexagonatus,17,14.5,70.6,10.5066307226061,-16.801442969377
MOO18_F342,2018,Fishes,Sargocentron tiere,22.5,19.5,76.5,11.3140895370341,-14.1880885825755
MOO18_F343,2018,Fishes,Fistularia commersonii,74.5,63,223.5,10.6245296169827,-13.797814487004
MOO18_F344,2018,Fishes,Paracirrhites hemistictus,17.5,15,93.1,11.8837690686857,-13.575506457881
MOO18_F347,2018,Fishes,Pterois radiata,11.7,8.5,28.2,9.38510510551106,-14.9597444525535
MOO18_F349,2018,Fishes,Aulostomus chinensis,46.4,40.5,198.4,10.905901768268,-16.0287990637139
MOO18_F350,2018,Fishes,Cephalopholis argus,24.8,19.8,254,11.3576824055431,-14.6287524980815
MOO18_F351,2018,Fishes,Sargocentron microstoma,15.9,13,59.4,11.1090049056395,-13.3729591424578
MOO18_F352,2018,Fishes,Paracirrhites forsteri,17,13.5,93.7,11.3913678039364,-15.3885519398397
MOO18_F353,2018,Fishes,Sargocentron tiere,31.2,17.2,133.1,11.7103883416613,-15.9606246014495
MOO18_F354,2018,Fishes,Sargocentron microstoma,16.4,13.5,59.3,11.0376711208066,-13.2573589673139
MOO18_F355,2018,Fishes,Myripristis berndti,19.5,15.4,127,10.6255203639943,-17.6452254443593
MOO18_F358,2018,Fishes,Myripristis kuntee,16.2,10.8,87.6,10.8434847065393,-17.0000381420602
MOO18_F362,2018,Fishes,Pterocaesio tile,25.5,19.2,243.5,9.30881758562032,-17.5612424111351
MOO18_F363,2018,Fishes,Pterois radiata,18.1,13,116.4,11.513229686359301,-14.8303117778197
MOO18_F364,2018,Fishes,Aphareus furca,33,25,504,11.5419613496947,-15.8124192487009
MOO18_F365,2018,Fishes,Sufflamen bursa,15,13,78.1,10.5928257126125,-14.6544414258913
MOO18_F366,2018,Fishes,Sufflamen bursa,13.8,11.8,60.8,10.4917695174326,-15.2245380161312
MOO18_F367,2018,Fishes,Cephalopholis urodeta,17.8,15.5,130.1,11.6549065090135,-16.245178878727
MOO18_F368,2018,Fishes,Melichthys niger,26.4,18.5,165.7,11.0822547363272,-17.8803779373872
MOO18_F369,2018,Fishes,Paracirrhites hemistictus,17,14.4,80.7,11.2160055828888,-15.3855878327847
MOO18_F372,2018,Fishes,Chaetodon reticulatus,12,9.5,45,9.31079907964346,-14.2266219742902
MOO18_F374,2018,Fishes,Dascyllus flavicaudus,8,6,20,8.79045385712683,-15.8514304539185
MOO18_F375,2018,Fishes,Forcipiger longirostris,18,15.3,43,12.6982708688617,-14.6165821027768
MOO18_F376,2018,Fishes,Dascyllus flavicaudus,9.5,7,21.4,9.29127697172752,-16.1641517895972
MOO18_F377,2018,Fishes,Chaetodon reticulatus,12.5,9.5,61.5,10.451550442406,-14.8541300404558
MOO18_F378,2018,Fishes,Acanthurus pyroferus,16.6,11.4,66.4,7.75388968168835,-15.3913692581603
MOO18_F379,2018,Fishes,Acanthurus nigricans,16.9,12.6,137.4,7.52442889213027,-16.3215147694099
MOO18_F380,2018,Fishes,Chaetodon quadrimaculatus,19,16,93.2,10.0065960417847,-13.8578319389665
MOO18_F381,2018,Fishes,Cephalopholis urodeta,10.5,8.2,35.2,11.4521990160006,-15.4234432413069
MOO18_F382,2018,Fishes,Chaetodon pelewensis,9.2,7.8,19.3,11.5419880206103,-14.7258341078697
MOO18_F383,2018,Fishes,Dascyllus flavicaudus,11,8.5,39.8,9.69432983686433,-13.2053268443292
MOO18_F385,2018,Fishes,Zebrasoma scopas,13.7,9.6,60.7,5.98903691330465,-16.1591402297305
MOO18_F386,2018,Fishes,Dascyllus flavicaudus,10.4,8.5,28.7,9.44092531274366,-12.5498148137718
MOO18_F387,2018,Fishes,Sufflamen bursa,16.4,12.5,107.1,11.6078332906574,-13.6433371766741
MOO18_F389,2018,Fishes,Sufflamen bursa,16.9,13.2,110.2,11.273618662388,-13.3426435846753
