sample_id,year,sample_type,species,tl,sl,weight,d13C_raw,d15N_raw,C_percent,N_percent,CN_ratio,d13C_corrected,family,trophic_guild,log_tl,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
NA_UN_MO_03_16_003,2016,Fishes,Naso unicornis,26.4241,22.3756,290.5,-10.6196819625037,6.6351023828832,47.2366925239815,12.7044920200113,3.7181095040696865,-9.687691773234054,Acanthuridae,herbivores-detritivores,3.274276472519717,2.460034030028413,Post,0.39,3.4,-10.257105044945135,1.670986680786596
NA_UN_MO_03_16_004,2016,Fishes,Naso unicornis,24.449,20.9436,242.5,-10.3025868580171,6.70466960733612,47.9419766926294,13.0470136038151,3.674555584015839,-9.399406077269951,Acanthuridae,herbivores-detritivores,3.1965893152889606,2.460034030028413,Post,0.39,3.4,-9.968819348981032,1.7405539052395165
NA_UN_MO_03_16_005,2016,Fishes,Naso unicornis,25.168100000000003,22.116300000000003,227.8,-7.29712315724284,6.1799339714626,47.9046900805351,12.8384074050602,3.7313576808330353,-6.356382038134766,Acanthuridae,herbivores-detritivores,3.2255773196074564,2.460034030028413,Post,0.39,3.4,-6.925795309845848,1.2158182693659967
NA_UN_MO_03_16_008,2016,Fishes,Naso unicornis,55.62670000000001,45.1482,2252.2,-11.7112897386079,7.65904678233308,50.4921283001478,11.7958832832571,4.280487275744375,-10.41279248201954,Acanthuridae,herbivores-detritivores,4.018663301817155,2.460034030028413,Post,0.39,3.4,-10.982205753730621,2.6949310802364765
NA_UN_MO_03_16_009,2016,Fishes,Naso unicornis,14.1882,11.4868,50.6,-4.96519528848536,6.32469502046195,47.26160254675,13.589767644621,3.4777344089070374,-4.96519528848536,Acanthuridae,herbivores-detritivores,2.6524106332315314,2.460034030028413,Post,0.39,3.4,-5.534608560196441,1.360579318365346
SI_AR_MO_03_16_001,2016,Fishes,Siganus argenteus,28.163099999999996,22.635,209.9,-13.1886187214443,8.64866648833128,47.2794636317424,13.3943514936268,3.5298061017913827,-12.381631713305055,Siganidae,herbivores-detritivores,3.3380126104581804,2.6821108071311337,Post,0.39,3.4,-13.037654928086196,2.9294897440854255
SI_AR_MO_03_16_002,2016,Fishes,Siganus argenteus,29.9061,23.8801,214.3,-13.391074566077,6.92959411609781,46.5814940729919,13.5053604591278,3.4491115001309796,-13.391074566077,Siganidae,herbivores-detritivores,3.398062472966668,2.6821108071311337,Post,0.39,3.4,-14.047097780858142,1.210417371851956
SI_SP_MO_03_16_001,2016,Fishes,Siganus spinus,25.3672,20.5904,150.2,-10.3052348437851,6.0600056293627,47.6265636689403,13.7369387270726,3.46704346690274,-10.3052348437851,Siganidae,herbivores-detritivores,3.2334570009456574,2.5091439826301403,Post,0.39,3.4,-10.893800997010853,0.9289160884202232
SI_SP_MO_03_16_002,2016,Fishes,Siganus spinus,21.2582,18.292,132.9,-12.1799747035488,6.87191803127388,47.9103396616086,13.6201005253689,3.5176201212590503,-11.381117450402876,Siganidae,herbivores-detritivores,3.0567427032899195,2.5091439826301403,Post,0.39,3.4,-11.96968360362863,1.7408284903314035
SI_SP_MO_03_16_003,2016,Fishes,Siganus spinus,20.1578,17.471,107.4,-11.75,6.48,48.64,13.76,3.5348837209302326,-10.939626958779321,Siganidae,herbivores-detritivores,3.0035913102642584,2.5091439826301403,Post,0.39,3.4,-11.528193112005075,1.3489104590575236
SI_SP_MO_03_16_004,2016,Fishes,Siganus spinus,18.9243,16.0875,105.5,-15.05,8.29,47.34,13.6,3.480882352941177,-15.05,Siganidae,herbivores-detritivores,2.940446810528471,2.5091439826301403,Post,0.39,3.4,-15.638566153225755,3.1589104590575223
SI_SP_MO_03_16_005,2016,Fishes,Siganus spinus,19.665799999999997,16.5425,103.9,-13.51,7.55,47.23,13.53,3.490761271249076,-13.51,Siganidae,herbivores-detritivores,2.9788810864699857,2.5091439826301403,Post,0.39,3.4,-14.098566153225754,2.418910459057523
SI_SP_MO_03_16_006,2016,Fishes,Siganus spinus,19.851,16.8388,114.8,-13.93,7.63,48.23,13.52,3.567307692307692,-13.09802497330998,Siganidae,herbivores-detritivores,2.988254383698032,2.5091439826301403,Post,0.39,3.4,-13.686591126535735,2.498910459057523
SI_SP_MO_03_16_007,2016,Fishes,Siganus spinus,18.0239,14.9994,81.4,-15.476675056493,8.03476692924925,49.0065773785348,13.9159999032861,3.5215994336822662,-14.675162504604298,Siganidae,herbivores-detritivores,2.891698654956541,2.5091439826301403,Post,0.39,3.4,-15.263728657830052,2.9036773883067726
SI_SP_MO_03_16_008,2016,Fishes,Siganus spinus,22.0861,18.5417,148.3,-17.6408968063673,9.38200618956342,49.0815200795713,13.8444268672944,3.545218632020066,-16.823634515922333,Siganidae,herbivores-detritivores,3.0949484513698278,2.5091439826301403,Post,0.39,3.4,-17.41220066914809,4.250916648620943
ST_AL_MO_03_16_001,2016,Fishes,Stegastes albifasciatus,9.3714,7.830299999999999,16.7,-8.44852132882685,8.25682844088308,47.9505032766041,13.609524954171,3.523304702998351,-7.6458710524481726,Pomacentridae,herbivores-detritivores,2.2376624981095947,2.6990192555480097,Post,0.39,3.4,-8.308488562111897,2.480162972019847
ST_AL_MO_03_16_002,2016,Fishes,Stegastes albifasciatus,8.1876,6.261,8.9,-8.63620738944799,7.0900141587714,48.8185377885678,13.7598589198175,3.5478952272001414,-7.817161456630121,Pomacentridae,herbivores-detritivores,2.102620814627241,2.6990192555480097,Post,0.39,3.4,-8.479778966293845,1.3133486899081666
ST_AL_MO_03_16_003,2016,Fishes,Stegastes albifasciatus,8.623099999999999,6.6255,10.3,-9.27455207020463,7.38741796899527,48.5804101350617,13.5655877680718,3.581150405395731,-8.433365108840341,Pomacentridae,herbivores-detritivores,2.1544446487949767,2.6990192555480097,Post,0.39,3.4,-9.095982618504065,1.6107525001320369
ST_AL_MO_03_16_004,2016,Fishes,Stegastes albifasciatus,7.8887,6.2537,8.7,-8.92568927955856,7.15742568908881,48.534383824416,13.5875406220048,3.571977090969307,-8.090606193927494,Pomacentridae,herbivores-detritivores,2.0654313557564703,2.6990192555480097,Post,0.39,3.4,-8.753223703591217,1.3807602202255769
ST_AL_MO_03_16_005,2016,Fishes,Stegastes albifasciatus,6.5729,5.3439,4.9,-9.07838302379271,7.85335060501268,48.3802805102313,13.7270169853198,3.524456956815238,-8.274964039219581,Pomacentridae,herbivores-detritivores,1.8829551354124758,2.6990192555480097,Post,0.39,3.4,-8.937581548883305,2.0766851361494467
ST_AL_MO_03_16_006,2016,Fishes,Stegastes albifasciatus,5.8533,4.6566,3.6,-9.63507896631303,7.50836218515298,48.071435835698,13.4253598089039,3.5806441331886165,-8.794228803546693,Pomacentridae,herbivores-detritivores,1.7670056047618257,2.6990192555480097,Post,0.39,3.4,-9.456846313210416,1.731696716289747
ST_NI_MO_03_16_001,2016,Fishes,Stegastes nigricans,13.8094,10.6293,56,-12.7204435386022,8.48020461753795,46.7450908911033,12.7418006029888,3.668640904656636,-11.821179895226845,Pomacentridae,herbivores-detritivores,2.625349519699665,2.8334566062831064,Post,0.39,3.4,-12.536227971677256,2.2464521561753887
ST_NI_MO_03_16_002,2016,Fishes,Stegastes nigricans,13.0706,10.4241,45.1,-11.2971941165148,8.6934447081032,48.663543835224,13.797710315334,3.5269289413289155,-10.49212613415667,Pomacentridae,herbivores-detritivores,2.5703654332389174,2.8334566062831064,Post,0.39,3.4,-11.207174210607082,2.459692246740639
ST_NI_MO_03_16_003,2016,Fishes,Stegastes nigricans,13.2396,10.3981,40.5,-10.0828620407889,8.47722917441378,49.1562712721558,14.0454899550879,3.499790425918835,-10.0828620407889,Pomacentridae,herbivores-detritivores,2.5832123385721237,2.8334566062831064,Post,0.39,3.4,-10.797910117239311,2.243476713051219
ST_NI_MO_03_16_004,2016,Fishes,Stegastes nigricans,12.6091,10.2221,51.6,-12.759615541045,9.10306404486342,48.3856012871254,13.3224898966133,3.6318737460199135,-11.884727527258661,Pomacentridae,herbivores-detritivores,2.534418775502689,2.8334566062831064,Post,0.39,3.4,-12.599775603709073,2.869311583500858
ST_NI_MO_03_16_005,2016,Fishes,Stegastes nigricans,11.2159,9.0039,28.4,-10.0099585917981,7.83254983084443,47.493209681454,13.3134725495283,3.5673044357714696,-9.177985732984233,Pomacentridae,herbivores-detritivores,2.4173324144179658,2.8334566062831064,Post,0.39,3.4,-9.893033809434645,1.5987973694818685
ST_NI_MO_03_16_006,2016,Fishes,Stegastes nigricans,7.9997,6.0144,8,-10.2624003853182,8.28977625759131,50.5965034535914,14.199658650423,3.5632197012062794,-9.433147009667506,Pomacentridae,herbivores-detritivores,2.0794040409766934,2.8334566062831064,Post,0.39,3.4,-10.148195086117918,2.0560237962287484
ST_NI_MO_03_16_007,2016,Fishes,Stegastes nigricans,6.882299999999999,5.5465,4.6,-10.5496617365652,7.78791818398193,46.8025768195212,13.1505574962075,3.5589804335685873,-9.72323130921618,Pomacentridae,herbivores-detritivores,1.9289528984042617,2.8334566062831064,Post,0.39,3.4,-10.438279385666592,1.5541657226193681
ST_NI_MO_03_16_008,2016,Fishes,Stegastes nigricans,6.066,4.7167,4.2,-11.2738126540494,8.28263203630927,46.0303371703223,12.6942798666461,3.626069194461818,-10.402776952733335,Pomacentridae,herbivores-detritivores,1.8026994092663893,2.8334566062831064,Post,0.39,3.4,-11.117825029183747,2.0488795749467084
ST_NI_MO_03_16_009,2016,Fishes,Stegastes nigricans,5.4627,4.2436,2.8,-10.996767814025601,8.01480194946389,47.7973067373159,12.9586423927027,3.688450170075812,-10.084389514231626,Pomacentridae,herbivores-detritivores,1.6979431730237702,2.8334566062831064,Post,0.39,3.4,-10.799437590682038,1.7810494881013277
ST_NI_MO_03_16_010,2016,Fishes,Stegastes nigricans,5.7814,4.5771999999999995,3.1,-10.3691546956642,7.86303156691818,47.042828321687,13.1255287970871,3.58407109145401,-9.52602490692534,Pomacentridae,herbivores-detritivores,1.754645867887954,2.8334566062831064,Post,0.39,3.4,-10.241072983375751,1.6292791055556188
MOO18_F002,2018,Fishes,Ctenochaetus striatus,19.5,14,84.4,-7.81248113068987,5.92725395012771,44.0989508720754,13.9060410370329,3.1712081644686916,-7.81248113068987,Acanthuridae,herbivores-detritivores,2.970414465569701,2.886384442111263,Post,0.39,3.4,-8.548171063113262,-0.4864531530505847
