id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO19_F1042,2019,Scarus frenatus,Scaridae,39,3.6635616461296463,28.5,885,microphages,-6.75,5.55,2.4912817347114737,Post,0.39,3.4,-7.331599876537474,0.4796421019809891
MOO19_F1043,2019,Scarus oviceps,Scaridae,23,3.1354942159291497,17.2,206.3,microphages,-9.37,4.89,2.123871161417895,Post,0.39,3.4,-9.808309752952978,1.0688380511791573
MOO19_F1044,2019,Scarus oviceps,Scaridae,22.9,3.131136910560194,19.2,193.5,microphages,-8.83,5.1,2.123871161417895,Post,0.39,3.4,-9.268309752952979,1.2788380511791573
MOO19_F1045,2019,Scarus globiceps,Scaridae,25.1,3.2228678461377385,23.2,247.3,microphages,-6.06,4.15,2.0732833705368825,Post,0.39,3.4,-6.4785805145093835,0.5008365401745998
MOO19_F1066,2019,Chlorurus microrhinos,Scaridae,38.5,3.6506582412937387,31.7,915,microphages,-11.3,6.93,2.447381540671062,Post,0.39,3.4,-11.864478800861715,2.0089027617183888
MOO19_F1067,2019,Scarus altipinnis,Scaridae,33.8,3.520460802488973,29.1,655,microphages,-8.15,5.6,2.200644927966666,Post,0.39,3.4,-8.618251521907,1.5178072449133344
MOO19_F1068,2019,Scarus oviceps,Scaridae,27.5,3.3141860046725258,23.2,311.2,microphages,-10.5,5.93,2.123871161417895,Post,0.39,3.4,-10.938309752952978,2.1088380511791573
MOO19_F1069,2019,Scarus oviceps,Scaridae,29.2,3.374168709274236,23.6,293,microphages,-9.96,6.06,2.123871161417895,Post,0.39,3.4,-10.39830975295298,2.2388380511791572
MOO19_F1088,2019,Chlorurus microrhinos,Scaridae,38.9,3.6609942506244004,29,1025,microphages,-10.3,6.04,2.447381540671062,Post,0.39,3.4,-10.864478800861715,1.118902761718389
MOO19_F1091,2019,Scarus oviceps,Scaridae,24.5,3.1986731175506815,20.2,201.8,microphages,-10.59,6.77,2.123871161417895,Post,0.39,3.4,-11.028309752952978,2.948838051179157
MOO19_F1108,2019,Scarus globiceps,Scaridae,22.7,3.122364924487357,19.1,220.8,microphages,-6.75,4.71,2.0732833705368825,Post,0.39,3.4,-7.168580514509384,1.0608365401745994
