id,year,species,family,tl,log_tl,sl,weight,trophic_guild,d13C_raw,d15N_raw,TP,TDF_source,deltaC_mean,deltaN_mean,d13C,d15N
MOO19_F1021,2019,Ostracion meleagris,Ostraciidae,9.9,2.2925347571405443,8.2,26.9,omnivores-benthic,-17.56,7.36,2.588627645663988,Post,0.39,3.4,-18.179564781808953,1.958666004742442
MOO19_F1022,2019,Canthigaster bennetti,Tetraodontidae,8.8,2.174751721484161,6.6,11.8,omnivores-benthic,-10.92,7.72,2.3771976347055523,Post,0.39,3.4,-11.457107077535165,3.0375280420011217
MOO19_F1049,2019,Canthigaster bennetti,Tetraodontidae,9.4,2.2407096892759584,7.7,16.4,omnivores-benthic,-11.28,6.61,2.3771976347055523,Post,0.39,3.4,-11.817107077535164,1.9275280420011223
MOO19_F1050,2019,Canthigaster bennetti,Tetraodontidae,7.9,2.066862759472976,6.3,9.8,omnivores-benthic,-10.55,6.2,2.3771976347055523,Post,0.39,3.4,-11.087107077535165,1.5175280420011221
MOO19_F1051,2019,Canthigaster solandri,Tetraodontidae,8.5,2.1400661634962708,7.1,15.5,omnivores-benthic,-14.66,6.52,2.396399895099478,Post,0.39,3.4,-15.204595959088797,1.7722403566617748
MOO19_F1052,2019,Ostracion meleagris,Ostraciidae,10,2.302585092994046,8.5,29.7,omnivores-benthic,-18,7.32,2.588627645663988,Post,0.39,3.4,-18.619564781808954,1.918666004742442
MOO19_F1075,2019,Plectroglyphidodon fasciolatus,Pomacentridae,9.1,2.2082744135228043,7.5,16.9,omnivores-benthic,-17.04,8.98,2.9879269060111606,Post,0.39,3.4,-17.81529149334435,2.2210485195620544
MOO19_F1076,2019,Plectroglyphidodon fasciolatus,Pomacentridae,7.9,2.066862759472976,6.2,13.2,omnivores-benthic,-17.08,9.2,2.9879269060111606,Post,0.39,3.4,-17.85529149334435,2.4410485195620533
MOO19_F1077,2019,Plectroglyphidodon johnstonianus,Pomacentridae,6.9,1.9315214116032138,5.6,9.4,omnivores-benthic,-14.03,9.24,2.997606968581591,Post,0.39,3.4,-14.80906671774682,2.4481363068225903
MOO19_F1078,2019,Plectroglyphidodon johnstonianus,Pomacentridae,5.9,1.7749523509116738,4.6,3.5,omnivores-benthic,-15.41,9.06,2.997606968581591,Post,0.39,3.4,-16.189066717746822,2.2681363068225906
MOO19_F1089,2019,Pygoplites diacanthus,Pomacanthidae,20.8,3.0349529867072724,17.6,183.6,omnivores-benthic,-16.3,10.38,3.288336045761489,Post,0.39,3.4,-17.19245105784698,2.599657444410939
MOO19_F1092,2019,Pomacanthus imperator,Pomacanthidae,26.1,3.261935314328648,22.9,470,omnivores-benthic,-16.64,10.2,3.2027586071938563,Post,0.39,3.4,-17.499075856805604,2.7106207355408882
MOO19_F1093,2019,Pomacanthus imperator,Pomacanthidae,26.5,3.2771447329921766,23.6,455,omnivores-benthic,-16.38,10.18,3.2027586071938563,Post,0.39,3.4,-17.239075856805602,2.6906207355408887
